batch_label,source_image,model,quantization,seed,steps,guidance,strength,detector,image_path,prediction,confidence,elapsed_time
sd15_fp16_s30_g3.5_str0.45,00001,sd15,fp16,124,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g3.5_str0.45.png,fake,0.9760257005691528,0.08907842636108398
sd3_fp8_s30_g5.0_str0.3,00001,sd3,fp8,124,30,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g5.0_str0.3.png,real,0.3785,0.166
sd3_fp8_s30_g5.0_str0.3,00001,sd3,fp8,124,30,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g5.0_str0.3.png,fake,0.9902543425559998,0.08850264549255371
sd15_fp4_s30_g3.5_str0.6,00001,sd15,fp4,124,30,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g3.5_str0.6.png,fake,0.9732601642608643,0.06783914566040039
sd15_fp4_s30_g3.5_str0.6,00001,sd15,fp4,124,30,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g3.5_str0.6.png,real,0.3489,0.173
sd15_fp4_s30_g3.5_str0.6,00001,sd15,fp4,124,30,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g3.5_str0.6.png,fake,0.9815999865531921,0.08982443809509277
sd15_fp8_s30_g3.5_str0.45,00001,sd15,fp8,124,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s30_g3.5_str0.45.png,fake,0.935997486114502,0.06279373168945312
sd15_fp8_s30_g3.5_str0.45,00001,sd15,fp8,124,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s30_g3.5_str0.45.png,real,0.3703,0.168
sd15_fp8_s30_g3.5_str0.45,00001,sd15,fp8,124,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s30_g3.5_str0.45.png,fake,0.9895529747009277,0.09194707870483398
sd3_fp16_s40_g5.0_str0.3,00001,sd3,fp16,124,40,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g5.0_str0.3.png,real,0.013002768158912659,0.06148791313171387
sd3_fp16_s40_g5.0_str0.3,00001,sd3,fp16,124,40,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g5.0_str0.3.png,real,0.3652,0.166
sd3_fp16_s40_g5.0_str0.3,00001,sd3,fp16,124,40,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g5.0_str0.3.png,fake,0.9941896200180054,0.08874082565307617
sd15_fp16_s40_g3.5_str0.6,00000,sd15,fp16,123,40,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g3.5_str0.6.png,fake,0.9978057742118835,0.06288933753967285
sd15_fp16_s40_g3.5_str0.6,00000,sd15,fp16,123,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g3.5_str0.6.png,fake,0.5609,0.172
sd15_fp16_s40_g3.5_str0.6,00000,sd15,fp16,123,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g3.5_str0.6.png,real,0.010902575217187405,0.09142351150512695
sd3_fp16_s40_g3.5_str0.6,00000,sd3,fp16,123,40,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g3.5_str0.6.png,fake,0.9610844850540161,0.0608673095703125
sd3_fp16_s40_g3.5_str0.6,00000,sd3,fp16,123,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g3.5_str0.6.png,real,0.4284,0.175
sd3_fp16_s40_g3.5_str0.6,00000,sd3,fp16,123,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g3.5_str0.6.png,real,1.560423124047361e-09,0.09528899192810059
sd15_fp8_s50_g3.5_str0.45,00001,sd15,fp8,124,50,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g3.5_str0.45.png,fake,0.9348806142807007,0.06238126754760742
sd15_fp8_s50_g3.5_str0.45,00001,sd15,fp8,124,50,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g3.5_str0.45.png,real,0.3856,0.171
sd15_fp8_s50_g3.5_str0.45,00001,sd15,fp8,124,50,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g3.5_str0.45.png,fake,0.9976061582565308,0.09178352355957031
sd15_fp4_s40_g6.5_str0.6,00000,sd15,fp4,123,40,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g6.5_str0.6.png,fake,0.9754666090011597,0.061214447021484375
sd15_fp4_s40_g6.5_str0.6,00000,sd15,fp4,123,40,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g6.5_str0.6.png,fake,0.5648,0.183
sd15_fp4_s40_g6.5_str0.6,00000,sd15,fp4,123,40,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g6.5_str0.6.png,real,0.001104480354115367,0.08872342109680176
sd15_fp16_s40_g3.5_str0.6,00001,sd15,fp16,124,40,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g3.5_str0.6.png,fake,0.9743586182594299,0.06812095642089844
sd15_fp16_s40_g3.5_str0.6,00001,sd15,fp16,124,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g3.5_str0.6.png,real,0.3582,0.181
sd15_fp16_s40_g3.5_str0.6,00001,sd15,fp16,124,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g3.5_str0.6.png,fake,0.9986222982406616,0.09027314186096191
sd15_fp16_s50_g3.5_str0.6,00001,sd15,fp16,124,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g3.5_str0.6.png,fake,0.9760396480560303,0.06109189987182617
sd15_fp16_s50_g3.5_str0.6,00001,sd15,fp16,124,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g3.5_str0.6.png,real,0.3608,0.175
sd15_fp16_s50_g3.5_str0.6,00001,sd15,fp16,124,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g3.5_str0.6.png,fake,0.9984604120254517,0.10920572280883789
sd15_fp8_s40_g3.5_str0.6,00000,sd15,fp8,123,40,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g3.5_str0.6.png,fake,0.9966105818748474,0.06210660934448242
sd15_fp8_s40_g3.5_str0.6,00000,sd15,fp8,123,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g3.5_str0.6.png,fake,0.5616,0.17
sd15_fp8_s40_g3.5_str0.6,00000,sd15,fp8,123,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g3.5_str0.6.png,real,0.004924169275909662,0.09504580497741699
sd15_fp16_s30_g5.0_str0.45,00000,sd15,fp16,123,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g5.0_str0.45.png,fake,0.7505704760551453,0.0651540756225586
sd15_fp16_s30_g5.0_str0.45,00000,sd15,fp16,123,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g5.0_str0.45.png,fake,0.5624,0.171
sd15_fp16_s30_g5.0_str0.45,00000,sd15,fp16,123,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g5.0_str0.45.png,real,0.05860604718327522,0.09092140197753906
sd15_fp4_s50_g5.0_str0.3,00001,sd15,fp4,124,50,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g5.0_str0.3.png,fake,0.8838796019554138,0.06261658668518066
sd15_fp4_s50_g5.0_str0.3,00001,sd15,fp4,124,50,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g5.0_str0.3.png,real,0.3733,0.17
sd15_fp4_s50_g5.0_str0.3,00001,sd15,fp4,124,50,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g5.0_str0.3.png,fake,0.9962683916091919,0.08829283714294434
sd15_fp16_s50_g5.0_str0.45,00000,sd15,fp16,123,50,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g5.0_str0.45.png,fake,0.7478471398353577,0.0625615119934082
sd15_fp16_s50_g5.0_str0.45,00000,sd15,fp16,123,50,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g5.0_str0.45.png,fake,0.568,0.18
sd15_fp16_s50_g5.0_str0.45,00000,sd15,fp16,123,50,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g5.0_str0.45.png,real,0.3826046884059906,0.09519696235656738
sd15_fp16_s40_g6.5_str0.6,00001,sd15,fp16,124,40,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g6.5_str0.6.png,fake,0.9858337044715881,0.06281185150146484
sd15_fp16_s40_g6.5_str0.6,00001,sd15,fp16,124,40,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g6.5_str0.6.png,real,0.3663,0.175
sd15_fp16_s40_g6.5_str0.6,00001,sd15,fp16,124,40,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g6.5_str0.6.png,fake,0.9995575547218323,0.09286260604858398
sd15_fp16_s50_g3.5_str0.3,00000,sd15,fp16,123,50,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g3.5_str0.3.png,real,0.22086574137210846,0.06555819511413574
sd15_fp16_s50_g3.5_str0.3,00000,sd15,fp16,123,50,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g3.5_str0.3.png,fake,0.6029,0.172
sd15_fp16_s50_g3.5_str0.3,00000,sd15,fp16,123,50,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g3.5_str0.3.png,real,0.0006096442230045795,0.09798717498779297
sd15_fp4_s40_g5.0_str0.45,00000,sd15,fp4,123,40,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g5.0_str0.45.png,fake,0.7263097763061523,0.06242561340332031
sd15_fp4_s40_g5.0_str0.45,00000,sd15,fp4,123,40,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g5.0_str0.45.png,fake,0.5928,0.177
sd15_fp4_s40_g5.0_str0.45,00000,sd15,fp4,123,40,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g5.0_str0.45.png,real,0.34471631050109863,0.09086394309997559
sd15_fp8_s50_g5.0_str0.3,00001,sd15,fp8,124,50,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g5.0_str0.3.png,fake,0.8743236064910889,0.07083368301391602
sd15_fp8_s50_g5.0_str0.3,00001,sd15,fp8,124,50,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g5.0_str0.3.png,real,0.3703,0.174
sd15_fp8_s50_g5.0_str0.3,00001,sd15,fp8,124,50,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s50_g5.0_str0.3.png,fake,0.9910584092140198,0.09435248374938965
sd3_fp16_s50_g6.5_str0.45,00001,sd3,fp16,124,50,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g6.5_str0.45.png,real,0.0015877162804827094,0.06542778015136719
sd3_fp16_s50_g6.5_str0.45,00001,sd3,fp16,124,50,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g6.5_str0.45.png,real,0.3495,0.165
sd3_fp16_s50_g6.5_str0.45,00001,sd3,fp16,124,50,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g6.5_str0.45.png,fake,0.8817716836929321,0.08962059020996094
sd3_fp16_s50_g3.5_str0.6,00001,sd3,fp16,124,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g3.5_str0.6.png,real,0.1280909925699234,0.06148982048034668
sd3_fp16_s50_g3.5_str0.6,00001,sd3,fp16,124,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g3.5_str0.6.png,real,0.3569,0.173
sd3_fp16_s50_g3.5_str0.6,00001,sd3,fp16,124,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g3.5_str0.6.png,real,0.36239638924598694,0.08911490440368652
sd3_fp8_s30_g5.0_str0.6,00000,sd3,fp8,123,30,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g5.0_str0.6.png,fake,0.8694521188735962,0.06134605407714844
sd3_fp8_s30_g5.0_str0.6,00000,sd3,fp8,123,30,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g5.0_str0.6.png,real,0.4288,0.179
sd3_fp8_s30_g5.0_str0.6,00000,sd3,fp8,123,30,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g5.0_str0.6.png,real,5.1102099982158755e-12,0.09088420867919922
sd15_fp8_s40_g3.5_str0.6,00001,sd15,fp8,124,40,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.6.png,fake,0.9787238836288452,0.0614316463470459
sd15_fp8_s40_g3.5_str0.6,00001,sd15,fp8,124,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.6.png,real,0.358,0.174
sd15_fp8_s40_g3.5_str0.6,00001,sd15,fp8,124,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.6.png,fake,0.998708963394165,0.0888359546661377
sd3_fp16_s40_g3.5_str0.45,00001,sd3,fp16,124,40,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g3.5_str0.45.png,real,0.0008308842079713941,0.06169414520263672
sd3_fp16_s40_g3.5_str0.45,00001,sd3,fp16,124,40,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g3.5_str0.45.png,real,0.3616,0.17
sd3_fp16_s40_g3.5_str0.45,00001,sd3,fp16,124,40,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g3.5_str0.45.png,fake,0.8830262422561646,0.09010839462280273
sd3_fp16_s40_g6.5_str0.3,00001,sd3,fp16,124,40,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g6.5_str0.3.png,real,0.005604094360023737,0.06464004516601562
sd3_fp16_s40_g6.5_str0.3,00001,sd3,fp16,124,40,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g6.5_str0.3.png,real,0.3621,0.172
sd3_fp16_s40_g6.5_str0.3,00001,sd3,fp16,124,40,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s40_g6.5_str0.3.png,fake,0.9985924363136292,0.09210658073425293
sd15_fp8_s40_g5.0_str0.3,00001,sd15,fp8,124,40,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g5.0_str0.3.png,fake,0.8303650617599487,0.06648898124694824
sd15_fp8_s40_g5.0_str0.3,00001,sd15,fp8,124,40,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g5.0_str0.3.png,real,0.3772,0.169
sd15_fp8_s40_g5.0_str0.3,00001,sd15,fp8,124,40,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g5.0_str0.3.png,fake,0.980659544467926,0.08674311637878418
sd3_fp16_s40_g6.5_str0.6,00000,sd3,fp16,123,40,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g6.5_str0.6.png,fake,0.9737788438796997,0.061539649963378906
sd3_fp16_s40_g6.5_str0.6,00000,sd3,fp16,123,40,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g6.5_str0.6.png,real,0.4227,0.165
sd3_fp16_s40_g6.5_str0.6,00000,sd3,fp16,123,40,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g6.5_str0.6.png,real,4.5422655220450636e-11,0.09160780906677246
sd3_fp8_s40_g5.0_str0.45,00000,sd3,fp8,123,40,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.45.png,fake,0.7286613583564758,0.06268095970153809
sd3_fp8_s40_g5.0_str0.45,00000,sd3,fp8,123,40,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.45.png,real,0.4275,0.169
sd3_fp8_s40_g5.0_str0.45,00000,sd3,fp8,123,40,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.45.png,real,5.041744236997884e-15,0.08940935134887695
sd15_fp4_s30_g6.5_str0.6,00000,sd15,fp4,123,30,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g6.5_str0.6.png,fake,0.9938302636146545,0.06585073471069336
sd15_fp4_s30_g6.5_str0.6,00000,sd15,fp4,123,30,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g6.5_str0.6.png,fake,0.6266,0.177
sd15_fp4_s30_g6.5_str0.6,00000,sd15,fp4,123,30,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g6.5_str0.6.png,real,0.0532039999961853,0.09225988388061523
sd15_fp4_s40_g6.5_str0.6,00001,sd15,fp4,124,40,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g6.5_str0.6.png,fake,0.9792471528053284,0.06365036964416504
sd15_fp4_s40_g6.5_str0.6,00001,sd15,fp4,124,40,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g6.5_str0.6.png,real,0.348,0.171
sd15_fp4_s40_g6.5_str0.6,00001,sd15,fp4,124,40,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g6.5_str0.6.png,fake,0.9797012805938721,0.09007024765014648
sd15_fp4_s50_g6.5_str0.3,00000,sd15,fp4,123,50,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.3.png,real,0.2991816997528076,0.061635732650756836
sd15_fp4_s50_g6.5_str0.3,00000,sd15,fp4,123,50,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.3.png,fake,0.6121,0.175
sd15_fp4_s50_g6.5_str0.3,00000,sd15,fp4,123,50,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.3.png,real,3.1263894925359637e-05,0.10431933403015137
sd15_fp8_s50_g6.5_str0.3,00000,sd15,fp8,123,50,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g6.5_str0.3.png,real,0.2616207003593445,0.06047368049621582
sd15_fp8_s50_g6.5_str0.3,00000,sd15,fp8,123,50,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g6.5_str0.3.png,fake,0.6196,0.172
sd15_fp8_s50_g6.5_str0.3,00000,sd15,fp8,123,50,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g6.5_str0.3.png,real,3.231869777664542e-05,0.09316563606262207
sd15_fp16_s30_g6.5_str0.45,00000,sd15,fp16,123,30,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.45.png,fake,0.5962348580360413,0.06338071823120117
sd15_fp16_s30_g6.5_str0.45,00000,sd15,fp16,123,30,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.45.png,fake,0.5708,0.171
sd15_fp16_s30_g6.5_str0.45,00000,sd15,fp16,123,30,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.45.png,real,0.10011998564004898,0.08613252639770508
sd15_fp4_s50_g5.0_str0.6,00000,sd15,fp4,123,50,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g5.0_str0.6.png,fake,0.9658563137054443,0.06145477294921875
sd15_fp4_s50_g5.0_str0.6,00000,sd15,fp4,123,50,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g5.0_str0.6.png,fake,0.5662,0.176
sd15_fp4_s50_g5.0_str0.6,00000,sd15,fp4,123,50,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g5.0_str0.6.png,real,0.0011311753187328577,0.09293985366821289
sd15_fp16_s30_g3.5_str0.6,00001,sd15,fp16,124,30,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g3.5_str0.6.png,fake,0.9731725454330444,0.0624237060546875
sd15_fp16_s30_g3.5_str0.6,00001,sd15,fp16,124,30,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g3.5_str0.6.png,real,0.3591,0.17
sd15_fp16_s30_g3.5_str0.6,00001,sd15,fp16,124,30,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g3.5_str0.6.png,fake,0.9876260161399841,0.08840203285217285
sd15_fp16_s40_g6.5_str0.3,00000,sd15,fp16,123,40,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g6.5_str0.3.png,real,0.31106147170066833,0.06464743614196777
sd15_fp16_s40_g6.5_str0.3,00000,sd15,fp16,123,40,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g6.5_str0.3.png,fake,0.6111,0.167
sd15_fp16_s40_g6.5_str0.3,00000,sd15,fp16,123,40,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g6.5_str0.3.png,real,0.0030320945661514997,0.09424948692321777
sd15_fp8_s40_g6.5_str0.6,00000,sd15,fp8,123,40,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g6.5_str0.6.png,fake,0.942135214805603,0.06460762023925781
sd15_fp8_s40_g6.5_str0.6,00000,sd15,fp8,123,40,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g6.5_str0.6.png,fake,0.5718,0.171
sd15_fp8_s40_g6.5_str0.6,00000,sd15,fp8,123,40,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g6.5_str0.6.png,real,0.00019436227739788592,0.08951902389526367
sd15_fp16_s50_g6.5_str0.6,00001,sd15,fp16,124,50,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g6.5_str0.6.png,fake,0.9802609086036682,0.06146717071533203
sd15_fp16_s50_g6.5_str0.6,00001,sd15,fp16,124,50,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g6.5_str0.6.png,real,0.37,0.171
sd15_fp16_s50_g6.5_str0.6,00001,sd15,fp16,124,50,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g6.5_str0.6.png,fake,0.9993200302124023,0.09387874603271484
